id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0004283,laporan_logistik_202408_9865.csv,3487715,2024-01-02,server-arsip-semarang,laporan_logistik_202408_9865|3487715|draft data total
BCH-0001806,backup_logistik_202401_4621.pdf,458850270,2024-07-02,server-arsip-makassar,backup_logistik_202401_4621|458850270|revisi arsip rekap
BCH-0003716,presentasi_manajemen_202508_9339.xml,3356869,2024-12-07,portal-upload-mobile,presentasi_manajemen_202508_9339|3356869|draft pending revisi
BCH-0002459,log_audit_202509_4534.txt,4373973,2024-10-25,cloud-storage-azure,log_audit_202509_4534|4373973|periode final total
BCH-0001764,kontrak_pemasaran_202510_1337.pdf,277241,2024-11-15,portal-upload-mobile,kontrak_pemasaran_202510_1337|277241|periode rekap data
BCH-0002925,kontrak_hukum_202404_1327.jpg,468531,2024-06-01,server-arsip-medan,kontrak_hukum_202404_1327|468531|final periode rekap
BCH-0002761,gambar_operasional_202411_7371.jpg,15226417,2024-02-25,cloud-storage-azure,gambar_operasional_202411_7371|15226417|pending draft arsip
BCH-0003252,surat_keuangan_202506_8177.xls,2421450,2024-11-04,ftp-cabang,surat_keuangan_202506_8177|2421450|total data final
BCH-0001862,surat_keuangan_202404_1322.txt,17722839,2024-10-17,nas-lokal-04,surat_keuangan_202404_1322|17722839|approved draft periode
BCH-0000362,laporan_logistik_202507_0462.jpeg,27021556,2024-11-28,nas-lokal-04,laporan_logistik_202507_0462|27021556|pending approved data
BCH-0003436,backup_audit_202410_8195.xls,3604654,2024-05-18,cloud-storage-azure,backup_audit_202410_8195|3604654|revisi pending approved
BCH-0001131,memo_pemasaran_202410_5412.xlsx,321247,2024-09-10,server-arsip-makassar,memo_pemasaran_202410_5412|321247|pending data periode
BCH-0003351,gambar_operasional_202511_1217.docx,421855,2024-04-02,nas-lokal-04,gambar_operasional_202511_1217|421855|approved final data
BCH-0000672,presentasi_keuangan_202403_3019.zip,254794,2024-06-06,portal-upload-mobile,presentasi_keuangan_202403_3019|254794|arsip total pending
BCH-0001631,gambar_operasional_202509_0097.csv,108201,2024-02-18,server-arsip-medan,gambar_operasional_202509_0097|108201|revisi data rekap
BCH-0001412,kontrak_manajemen_202504_9813.docx,305941,2024-08-02,cloud-storage-azure,kontrak_manajemen_202504_9813|305941|pending rekap data
BCH-0002117,invoice_riset_202507_1571.doc,2999908,2024-04-16,nas-lokal-04,invoice_riset_202507_1571|2999908|rekap data total
BCH-0000966,gambar_pemasaran_202510_2372.txt,360453,2024-08-08,cloud-storage-azure,gambar_pemasaran_202510_2372|360453|draft pending periode
BCH-0002902,backup_audit_202505_6536.jpeg,38853259,2024-08-31,nas-lokal-03,backup_audit_202505_6536|38853259|revisi data periode
BCH-0003097,backup_keuangan_202412_2997.xls,439243,2024-06-16,server-arsip-semarang,backup_keuangan_202412_2997|439243|rekap arsip revisi
BCH-0003936,laporan_teknologi_202507_6246.doc,118747,2024-03-11,ftp-cabang,laporan_teknologi_202507_6246|118747|rekap pending arsip
BCH-0003586,surat_keuangan_202501_4211.json,152218,2024-08-28,ftp-cabang,surat_keuangan_202501_4211|152218|revisi approved pending
DUP-0000003,kontrak_pemasaran_202403_9418.xlsx,4008444,2024-02-25,nas-lokal-02,kontrak|pemasaran|4008444|pending data arsip
BCH-0000547,gambar_logistik_202407_0212.xls,24951812,2024-11-30,server-arsip-medan,gambar_logistik_202407_0212|24951812|arsip data draft
BCH-0003071,kontrak_teknologi_202411_1290.xls,2063039,2024-12-02,nas-lokal-03,kontrak_teknologi_202411_1290|2063039|data pending periode
BCH-0003242,dataset_keuangan_202406_7527.jpeg,139063,2024-01-05,server-arsip-medan,dataset_keuangan_202406_7527|139063|pending revisi data
DUP-0000383,laporan_operasional_202204_9627.xml,831749,2023-03-21,backup-eksternal,laporan|operasional|831749|draft final rekap
BCH-0002420,presentasi_manajemen_202506_8394.xlsx,98579169,2024-05-11,cloud-storage-azure,presentasi_manajemen_202506_8394|98579169|rekap data draft
BCH-0002741,invoice_sdm_202504_8107.csv,269957152,2024-01-27,server-arsip-makassar,invoice_sdm_202504_8107|269957152|draft data total
BCH-0000844,dataset_pemasaran_202506_3532.csv,379089,2024-03-26,portal-upload-mobile,dataset_pemasaran_202506_3532|379089|periode final pending
BCH-0001557,log_riset_202502_5760.json,29346356,2024-10-21,cloud-storage-azure,log_riset_202502_5760|29346356|arsip data draft
BCH-0001151,dataset_audit_202406_3718.jpg,95234819,2024-12-11,portal-upload-mobile,dataset_audit_202406_3718|95234819|data arsip total
BCH-0004028,memo_sdm_202410_7861.rar,180524,2024-12-05,server-arsip-makassar,memo_sdm_202410_7861|180524|draft pending approved
BCH-0003129,kontrak_riset_202409_0324.xls,2446338,2024-02-19,cloud-storage-azure,kontrak_riset_202409_0324|2446338|rekap data periode
BCH-0002680,gambar_sdm_202403_3109.txt,3463375,2024-03-24,server-arsip-medan,gambar_sdm_202403_3109|3463375|final data periode
BCH-0000230,log_hukum_202410_1346.zip,920149,2024-05-09,server-arsip-semarang,log_hukum_202410_1346|920149|arsip data pending
BCH-0003598,backup_riset_202402_1593.xls,20725603,2024-02-08,portal-upload-mobile,backup_riset_202402_1593|20725603|revisi final periode
BCH-0000463,log_manajemen_202510_1350.xlsx,84420,2024-08-30,portal-upload-mobile,log_manajemen_202510_1350|84420|rekap periode data
BCH-0000244,dataset_sdm_202507_1571.pdf,45551019,2024-03-02,server-arsip-semarang,dataset_sdm_202507_1571|45551019|data rekap pending
BCH-0000827,log_manajemen_202510_1498.docx,289066,2024-07-07,nas-lokal-04,log_manajemen_202510_1498|289066|final draft rekap
DUP-0000253,invoice_riset_202207_7473.csv,350666,2022-06-20,cloud-storage-gcp,invoice|riset|350666|approved periode arsip revisi total
BCH-0000422,kontrak_audit_202404_1639.jpg,145419,2024-03-16,server-arsip-medan,kontrak_audit_202404_1639|145419|revisi draft data
BCH-0002650,surat_audit_202411_0397.csv,349403,2024-08-28,server-arsip-medan,surat_audit_202411_0397|349403|revisi draft total
BCH-0003989,backup_pemasaran_202405_3130.rar,124177785,2024-09-09,server-arsip-semarang,backup_pemasaran_202405_3130|124177785|approved arsip data
BCH-0000687,kontrak_audit_202404_5078.xls,60287,2024-02-17,server-arsip-makassar,kontrak_audit_202404_5078|60287|arsip pending approved
BCH-0003812,laporan_riset_202508_2381.txt,291051,2024-06-20,portal-upload-mobile,laporan_riset_202508_2381|291051|final approved arsip
BCH-0000050,dataset_hukum_202503_8951.pdf,1763453,2024-04-28,ftp-cabang,dataset_hukum_202503_8951|1763453|revisi rekap pending
BCH-0001894,presentasi_audit_202503_0556.rar,444017,2024-02-10,ftp-cabang,presentasi_audit_202503_0556|444017|periode revisi approved
BCH-0002809,log_pemasaran_202511_5833.zip,174186,2024-11-13,cloud-storage-azure,log_pemasaran_202511_5833|174186|data total revisi
BCH-0000889,memo_manajemen_202404_1800.json,4800985,2024-02-03,nas-lokal-04,memo_manajemen_202404_1800|4800985|revisi periode draft
BCH-0000517,backup_keuangan_202508_9824.csv,66240,2024-11-07,portal-upload-mobile,backup_keuangan_202508_9824|66240|draft revisi final
BCH-0002659,surat_teknologi_202502_6840.jpeg,2957899,2024-08-24,portal-upload-mobile,surat_teknologi_202502_6840|2957899|approved draft arsip
BCH-0003829,log_hukum_202510_4526.pdf,29821670,2024-01-04,server-arsip-makassar,log_hukum_202510_4526|29821670|total pending data
BCH-0000196,invoice_audit_202506_9913.xml,21013299,2024-01-18,cloud-storage-azure,invoice_audit_202506_9913|21013299|arsip data approved
BCH-0000713,dataset_riset_202404_8710.jpg,63170,2024-09-16,server-arsip-makassar,dataset_riset_202404_8710|63170|approved periode arsip
BCH-0003644,memo_riset_202507_1920.pdf,3519556,2024-12-24,ftp-cabang,memo_riset_202507_1920|3519556|draft pending revisi
DUP-0000303,invoice_audit_202210_8037.xlsx,1977323,2023-01-05,cloud-storage-gcp,invoice|audit|1977323|final periode data
BCH-0001248,invoice_manajemen_202401_5788.zip,238668897,2024-11-08,nas-lokal-03,invoice_manajemen_202401_5788|238668897|final revisi pending
BCH-0002231,surat_logistik_202507_7964.csv,463555,2024-11-21,nas-lokal-03,surat_logistik_202507_7964|463555|data final arsip
BCH-0002700,kontrak_teknologi_202408_6124.csv,230660,2024-12-02,server-arsip-makassar,kontrak_teknologi_202408_6124|230660|pending draft arsip
BCH-0000194,kontrak_manajemen_202404_7287.xls,4263044,2024-07-25,server-arsip-makassar,kontrak_manajemen_202404_7287|4263044|pending arsip draft
BCH-0003373,surat_operasional_202408_0970.jpg,79471,2024-06-06,cloud-storage-azure,surat_operasional_202408_0970|79471|draft final approved
BCH-0004010,kontrak_hukum_202404_0574.txt,486063,2024-07-31,ftp-cabang,kontrak_hukum_202404_0574|486063|total draft revisi
BCH-0000333,gambar_hukum_202406_3500.xls,214322,2024-03-13,nas-lokal-03,gambar_hukum_202406_3500|214322|approved pending revisi
BCH-0002512,log_hukum_202408_5919.txt,392078,2024-11-21,nas-lokal-03,log_hukum_202408_5919|392078|periode data draft
BCH-0002645,laporan_operasional_202405_9529.xls,2504822,2024-03-26,nas-lokal-04,laporan_operasional_202405_9529|2504822|total pending draft
BCH-0002955,presentasi_audit_202404_4564.rar,24414082,2024-08-20,portal-upload-mobile,presentasi_audit_202404_4564|24414082|revisi approved arsip
BCH-0000942,laporan_logistik_202506_9102.xls,48378201,2024-02-16,server-arsip-medan,laporan_logistik_202506_9102|48378201|total pending revisi
BCH-0000567,memo_manajemen_202510_4397.csv,24989351,2024-04-21,ftp-cabang,memo_manajemen_202510_4397|24989351|approved draft final
BCH-0002168,memo_teknologi_202409_0340.rar,782692,2024-04-13,nas-lokal-03,memo_teknologi_202409_0340|782692|total final pending
DUP-0000175,surat_riset_202305_3491.docx,263296,2022-01-05,portal-upload-web,surat|riset|263296|revisi final arsip rekap
BCH-0000327,presentasi_pemasaran_202508_4973.json,42178744,2024-08-01,cloud-storage-azure,presentasi_pemasaran_202508_4973|42178744|pending rekap draft
BCH-0001091,memo_riset_202402_9201.png,149870,2024-02-05,server-arsip-semarang,memo_riset_202402_9201|149870|rekap final draft
BCH-0001127,presentasi_pemasaran_202501_1403.txt,462416,2024-04-21,server-arsip-medan,presentasi_pemasaran_202501_1403|462416|rekap periode pending
BCH-0000924,dataset_sdm_202407_1765.doc,12969128,2024-12-06,cloud-storage-azure,dataset_sdm_202407_1765|12969128|pending revisi arsip
BCH-0000725,kontrak_operasional_202411_7620.jpeg,375830,2024-10-27,nas-lokal-03,kontrak_operasional_202411_7620|375830|arsip pending total
BCH-0001245,log_sdm_202502_4352.xlsx,328030,2024-08-13,cloud-storage-azure,log_sdm_202502_4352|328030|pending revisi draft
BCH-0000770,dataset_teknologi_202502_7895.zip,68515,2024-03-31,nas-lokal-03,dataset_teknologi_202502_7895|68515|rekap data arsip
BCH-0000636,laporan_manajemen_202508_4153.txt,3046196,2024-05-29,nas-lokal-03,laporan_manajemen_202508_4153|3046196|arsip rekap revisi
BCH-0001494,surat_riset_202403_8008.xls,2965593,2024-03-26,nas-lokal-03,surat_riset_202403_8008|2965593|total final approved
BCH-0002542,gambar_logistik_202508_4037.zip,382850,2024-03-05,nas-lokal-04,gambar_logistik_202508_4037|382850|periode draft revisi
BCH-0000645,backup_teknologi_202404_2309.txt,160575,2024-01-31,nas-lokal-03,backup_teknologi_202404_2309|160575|periode arsip total
BCH-0000459,memo_operasional_202505_8997.docx,29401360,2024-11-13,nas-lokal-04,memo_operasional_202505_8997|29401360|total final approved
BCH-0002926,kontrak_hukum_202503_8116.pdf,221155,2024-08-24,nas-lokal-03,kontrak_hukum_202503_8116|221155|draft final data
BCH-0000233,gambar_operasional_202511_3984.xlsx,4748818,2024-09-29,ftp-cabang,gambar_operasional_202511_3984|4748818|rekap total periode
BCH-0004384,presentasi_operasional_202406_1982.zip,360386,2024-01-05,server-arsip-semarang,presentasi_operasional_202406_1982|360386|periode arsip approved
BCH-0003406,memo_operasional_202404_6770.docx,4052100,2024-06-29,nas-lokal-03,memo_operasional_202404_6770|4052100|periode approved data
BCH-0004242,kontrak_hukum_202404_6173.pdf,267145,2024-12-09,server-arsip-semarang,kontrak_hukum_202404_6173|267145|approved pending draft
BCH-0000179,memo_manajemen_202403_0397.png,9781656,2024-02-13,server-arsip-semarang,memo_manajemen_202403_0397|9781656|arsip approved draft
BCH-0003037,surat_operasional_202512_2758.json,1360172,2024-04-27,cloud-storage-azure,surat_operasional_202512_2758|1360172|rekap total draft
BCH-0002593,kontrak_audit_202511_7200.txt,131100577,2024-12-16,ftp-cabang,kontrak_audit_202511_7200|131100577|final rekap arsip
BCH-0004148,kontrak_keuangan_202502_3140.csv,25265,2024-05-23,nas-lokal-04,kontrak_keuangan_202502_3140|25265|arsip rekap data
BCH-0002249,dataset_logistik_202505_0090.txt,465969,2024-05-08,cloud-storage-azure,dataset_logistik_202505_0090|465969|rekap pending final
BCH-0000625,invoice_audit_202503_7474.txt,17990217,2024-08-13,cloud-storage-azure,invoice_audit_202503_7474|17990217|arsip pending data
BCH-0004165,dataset_manajemen_202505_3286.txt,4398514,2024-05-20,server-arsip-medan,dataset_manajemen_202505_3286|4398514|revisi periode data
BCH-0003222,kontrak_teknologi_202403_2407.xls,1037755,2024-11-04,server-arsip-medan,kontrak_teknologi_202403_2407|1037755|total final approved
BCH-0004284,log_logistik_202511_0558.txt,434913,2024-11-10,ftp-cabang,log_logistik_202511_0558|434913|rekap data periode
BCH-0004293,memo_operasional_202509_5182.csv,36623509,2024-10-10,ftp-cabang,memo_operasional_202509_5182|36623509|draft total arsip
BCH-0001385,presentasi_audit_202406_7644.docx,2087374,2024-07-15,nas-lokal-04,presentasi_audit_202406_7644|2087374|final total approved
DUP-0000188,invoice_manajemen_202203_3657.json,363016,2024-11-22,server-arsip-jakarta,invoice|manajemen|363016|total pending final dokumen
BCH-0000485,dataset_audit_202403_4348.zip,3161798,2024-02-25,nas-lokal-03,dataset_audit_202403_4348|3161798|pending approved final
BCH-0002367,presentasi_logistik_202505_9974.png,1350960,2024-11-28,server-arsip-semarang,presentasi_logistik_202505_9974|1350960|periode total revisi
BCH-0004427,dataset_logistik_202504_4205.jpg,1972167,2024-06-17,cloud-storage-azure,dataset_logistik_202504_4205|1972167|approved pending data
BCH-0002104,kontrak_teknologi_202511_5720.csv,1638118,2024-12-13,server-arsip-makassar,kontrak_teknologi_202511_5720|1638118|rekap pending draft
BCH-0004138,log_keuangan_202406_6994.pdf,4968685,2024-03-22,cloud-storage-azure,log_keuangan_202406_6994|4968685|approved arsip total
BCH-0000282,memo_manajemen_202511_2444.png,219595,2024-11-18,nas-lokal-03,memo_manajemen_202511_2444|219595|draft periode final
BCH-0002450,dataset_audit_202504_7137.jpg,197711,2024-06-14,server-arsip-semarang,dataset_audit_202504_7137|197711|pending periode revisi
BCH-0003549,invoice_sdm_202507_8493.docx,39157,2024-01-01,nas-lokal-04,invoice_sdm_202507_8493|39157|pending approved periode
BCH-0001941,log_riset_202411_4349.jpg,4498516,2024-07-29,server-arsip-makassar,log_riset_202411_4349|4498516|periode approved pending
BCH-0003654,gambar_audit_202505_5393.docx,1071591,2024-03-22,server-arsip-semarang,gambar_audit_202505_5393|1071591|periode draft data
BCH-0000867,surat_operasional_202402_0410.json,379940,2024-01-07,server-arsip-makassar,surat_operasional_202402_0410|379940|pending arsip total
BCH-0000882,gambar_manajemen_202509_9374.rar,3387115,2024-08-20,nas-lokal-03,gambar_manajemen_202509_9374|3387115|total periode pending
BCH-0000619,laporan_audit_202502_6137.docx,64982,2024-10-03,server-arsip-medan,laporan_audit_202502_6137|64982|pending final rekap
BCH-0004458,dataset_manajemen_202402_8679.xml,97502,2024-12-14,cloud-storage-azure,dataset_manajemen_202402_8679|97502|rekap approved periode
BCH-0001427,log_audit_202404_4727.zip,238018819,2024-12-25,ftp-cabang,log_audit_202404_4727|238018819|total final rekap
DUP-0000111,presentasi_keuangan_202406_4097.jpg,113099,2023-09-12,cloud-storage-gcp,presentasi|keuangan|113099|file dokumen periode
BCH-0001508,log_teknologi_202509_1739.jpeg,370125,2024-05-05,nas-lokal-04,log_teknologi_202509_1739|370125|draft pending periode
BCH-0002570,invoice_hukum_202501_4323.xml,11165697,2024-04-30,nas-lokal-04,invoice_hukum_202501_4323|11165697|rekap approved pending
BCH-0002342,log_operasional_202503_6470.xlsx,439772,2024-08-16,portal-upload-mobile,log_operasional_202503_6470|439772|approved periode arsip
BCH-0002875,dataset_logistik_202409_5282.rar,140502,2024-11-20,portal-upload-mobile,dataset_logistik_202409_5282|140502|approved final periode
BCH-0003839,memo_operasional_202404_0746.rar,432134734,2024-08-11,server-arsip-makassar,memo_operasional_202404_0746|432134734|revisi pending arsip
BCH-0001287,log_keuangan_202405_3315.xml,236889934,2024-10-06,portal-upload-mobile,log_keuangan_202405_3315|236889934|arsip data final
BCH-0002660,dataset_manajemen_202410_1719.xls,3944514,2024-01-17,nas-lokal-04,dataset_manajemen_202410_1719|3944514|draft data rekap
BCH-0002023,presentasi_sdm_202408_2638.zip,4785725,2024-02-19,portal-upload-mobile,presentasi_sdm_202408_2638|4785725|arsip periode approved
BCH-0004277,kontrak_manajemen_202505_2358.txt,98737,2024-05-03,server-arsip-medan,kontrak_manajemen_202505_2358|98737|pending periode total
BCH-0002539,log_teknologi_202504_8264.json,485820,2024-05-20,server-arsip-makassar,log_teknologi_202504_8264|485820|pending data periode
BCH-0000139,laporan_manajemen_202511_5803.csv,133732,2024-02-16,server-arsip-semarang,laporan_manajemen_202511_5803|133732|draft rekap data
BCH-0001774,laporan_keuangan_202412_7682.png,83489,2024-04-12,nas-lokal-03,laporan_keuangan_202412_7682|83489|pending draft arsip
BCH-0003795,surat_teknologi_202508_5209.docx,4656301,2024-01-30,server-arsip-semarang,surat_teknologi_202508_5209|4656301|total rekap final
BCH-0001741,kontrak_operasional_202510_8834.png,328800,2024-08-23,server-arsip-semarang,kontrak_operasional_202510_8834|328800|data rekap arsip
BCH-0001784,presentasi_audit_202409_1890.zip,414044963,2024-03-09,cloud-storage-azure,presentasi_audit_202409_1890|414044963|revisi arsip periode
DUP-0000262,surat_manajemen_202312_2293.xml,3282752,2022-06-10,ftp-pusat,surat|manajemen|3282752|draft rekap total approved revisi
BCH-0004067,invoice_sdm_202504_0196.rar,29431,2024-05-15,server-arsip-medan,invoice_sdm_202504_0196|29431|periode total arsip
