id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0000490,memo_riset_202507_3786.zip,49779753,2024-01-13,server-arsip-makassar,memo_riset_202507_3786|49779753|rekap final revisi
BCH-0000494,surat_operasional_202503_1339.jpg,881845,2024-05-30,ftp-cabang,surat_operasional_202503_1339|881845|revisi draft data
BCH-0000770,surat_teknologi_202404_0612.json,17802414,2024-12-01,cloud-storage-azure,surat_teknologi_202404_0612|17802414|approved revisi final
BCH-0000344,dataset_hukum_202405_3046.xls,216584,2024-03-17,nas-lokal-04,dataset_hukum_202405_3046|216584|revisi total draft
BCH-0000721,memo_logistik_202412_3051.xls,457640,2024-07-29,server-arsip-medan,memo_logistik_202412_3051|457640|arsip approved rekap
BCH-0000443,log_pemasaran_202509_4093.xml,2672207,2024-12-24,server-arsip-semarang,log_pemasaran_202509_4093|2672207|total final rekap
BCH-0000475,kontrak_hukum_202405_1064.xls,46984996,2024-11-20,ftp-cabang,kontrak_hukum_202405_1064|46984996|final revisi arsip
DUP-0000010,invoice_teknologi_202406_9999.txt,44454905,2024-05-26,server-arsip-surabaya,invoice|teknologi|44454905|periode revisi data rekap draft
BCH-0000661,laporan_hukum_202405_9698.pdf,2528564,2024-09-12,server-arsip-semarang,laporan_hukum_202405_9698|2528564|pending arsip total
BCH-0000527,surat_logistik_202507_2301.doc,401890,2024-01-31,portal-upload-mobile,surat_logistik_202507_2301|401890|pending data final
BCH-0000372,memo_teknologi_202502_5960.xls,3272281,2024-06-05,cloud-storage-azure,memo_teknologi_202502_5960|3272281|draft total rekap
DUP-0000089,dataset_manajemen_202304_7456.txt,47774,2024-04-04,server-arsip-bandung,dataset|manajemen|47774|arsip periode rekap total approved
BCH-0000501,presentasi_audit_202404_0981.csv,287327,2024-09-21,server-arsip-medan,presentasi_audit_202404_0981|287327|approved rekap data
BCH-0000478,invoice_hukum_202512_3787.json,437971,2024-01-25,server-arsip-makassar,invoice_hukum_202512_3787|437971|draft revisi total
BCH-0000284,gambar_audit_202402_8385.json,24855582,2024-04-03,ftp-cabang,gambar_audit_202402_8385|24855582|revisi pending arsip
BCH-0000263,dataset_sdm_202404_9611.pdf,3693441,2024-05-15,nas-lokal-03,dataset_sdm_202404_9611|3693441|periode total pending
BCH-0000656,backup_teknologi_202401_2329.jpeg,326927,2024-03-11,nas-lokal-03,backup_teknologi_202401_2329|326927|draft pending arsip
BCH-0000294,invoice_teknologi_202506_0442.xlsx,164408,2024-04-07,nas-lokal-03,invoice_teknologi_202506_0442|164408|pending approved data
BCH-0000482,dataset_sdm_202403_2933.rar,27223,2024-11-14,server-arsip-semarang,dataset_sdm_202403_2933|27223|revisi periode rekap
BCH-0000366,surat_manajemen_202403_6986.doc,2294495,2024-11-07,server-arsip-makassar,surat_manajemen_202403_6986|2294495|draft pending arsip
BCH-0000749,dataset_manajemen_202506_1993.csv,338415,2024-09-23,server-arsip-semarang,dataset_manajemen_202506_1993|338415|pending data total
BCH-0000726,presentasi_operasional_202509_0765.pdf,2836786,2024-06-15,server-arsip-medan,presentasi_operasional_202509_0765|2836786|pending revisi draft
BCH-0000631,laporan_sdm_202407_0165.xml,377313,2024-04-02,nas-lokal-03,laporan_sdm_202407_0165|377313|approved rekap pending
BCH-0000754,memo_keuangan_202406_0660.png,281654,2024-11-30,server-arsip-makassar,memo_keuangan_202406_0660|281654|pending rekap final
BCH-0000066,gambar_audit_202408_8499.json,3016130,2024-10-01,portal-upload-mobile,gambar_audit_202408_8499|3016130|data pending total
BCH-0000813,backup_manajemen_202408_8169.zip,2481952,2024-03-18,server-arsip-makassar,backup_manajemen_202408_8169|2481952|approved pending periode
BCH-0000729,log_logistik_202508_3605.xml,2785793,2024-05-16,server-arsip-medan,log_logistik_202508_3605|2785793|periode pending approved
BCH-0000111,memo_operasional_202404_0884.doc,288900,2024-02-13,ftp-cabang,memo_operasional_202404_0884|288900|arsip total final
DUP-0000040,log_riset_202211_6339.pdf,256486,2024-02-04,cloud-storage-gcp,log|riset|256486|rekap draft total data revisi
BCH-0000609,log_operasional_202401_4286.txt,3033124,2024-02-29,server-arsip-semarang,log_operasional_202401_4286|3033124|total data draft
BCH-0000678,kontrak_pemasaran_202403_1391.json,375697,2024-11-30,nas-lokal-03,kontrak_pemasaran_202403_1391|375697|rekap periode data
BCH-0000064,surat_pemasaran_202401_0926.docx,256794,2024-07-13,cloud-storage-azure,surat_pemasaran_202401_0926|256794|final pending draft
BCH-0000805,backup_riset_202403_7555.pdf,1335769,2024-02-24,cloud-storage-azure,backup_riset_202403_7555|1335769|rekap final periode
BCH-0000420,surat_manajemen_202404_9073.jpg,3905476,2024-05-28,server-arsip-semarang,surat_manajemen_202404_9073|3905476|data rekap revisi
BCH-0000483,backup_sdm_202502_9702.jpg,1716437,2024-01-21,server-arsip-medan,backup_sdm_202502_9702|1716437|revisi final pending
BCH-0000355,memo_pemasaran_202406_0769.doc,47604663,2024-06-14,server-arsip-medan,memo_pemasaran_202406_0769|47604663|total final data
BCH-0000597,laporan_hukum_202412_5288.json,1766162,2024-09-01,ftp-cabang,laporan_hukum_202412_5288|1766162|total data draft
BCH-0000444,backup_keuangan_202510_5419.jpg,291844,2024-05-17,nas-lokal-03,backup_keuangan_202510_5419|291844|arsip revisi draft
BCH-0000604,gambar_keuangan_202410_0832.xml,19260,2024-03-23,portal-upload-mobile,gambar_keuangan_202410_0832|19260|approved revisi total
BCH-0000398,presentasi_pemasaran_202501_5442.jpg,3246320,2024-11-30,nas-lokal-04,presentasi_pemasaran_202501_5442|3246320|periode arsip approved
BCH-0000828,surat_logistik_202404_0611.csv,27877,2024-07-19,ftp-cabang,surat_logistik_202404_0611|27877|data pending revisi
BCH-0000156,invoice_audit_202504_6477.png,1600066,2024-12-23,server-arsip-medan,invoice_audit_202504_6477|1600066|draft pending periode
BCH-0000542,backup_riset_202408_5265.xls,13098313,2024-10-15,server-arsip-semarang,backup_riset_202408_5265|13098313|arsip pending rekap
DUP-0000080,gambar_manajemen_202305_8315.xml,742956,2023-03-17,nas-lokal-02,gambar|manajemen|742956|arsip draft final
BCH-0000849,log_manajemen_202503_4463.png,4064830,2024-10-22,nas-lokal-03,log_manajemen_202503_4463|4064830|data revisi approved
BCH-0000311,log_pemasaran_202509_1018.csv,2886072,2024-03-21,portal-upload-mobile,log_pemasaran_202509_1018|2886072|final data total
BCH-0000552,memo_sdm_202504_2471.xml,4655588,2024-08-29,cloud-storage-azure,memo_sdm_202504_2471|4655588|periode total revisi
BCH-0000107,log_sdm_202404_4162.csv,14154044,2024-11-23,server-arsip-semarang,log_sdm_202404_4162|14154044|rekap final arsip
BCH-0000658,kontrak_sdm_202402_0653.docx,15532855,2024-12-30,server-arsip-makassar,kontrak_sdm_202402_0653|15532855|rekap arsip approved
BCH-0000259,laporan_teknologi_202409_2310.jpeg,154171,2024-01-01,nas-lokal-04,laporan_teknologi_202409_2310|154171|draft data final
BCH-0000139,log_teknologi_202512_8280.xls,119180525,2024-10-13,server-arsip-semarang,log_teknologi_202512_8280|119180525|approved final draft
BCH-0000470,laporan_teknologi_202406_8381.docx,3594764,2024-11-28,portal-upload-mobile,laporan_teknologi_202406_8381|3594764|draft data pending
BCH-0000412,laporan_operasional_202404_1226.xml,174766,2024-11-25,cloud-storage-azure,laporan_operasional_202404_1226|174766|approved pending arsip
BCH-0000069,presentasi_keuangan_202401_3155.pdf,326325,2024-04-15,cloud-storage-azure,presentasi_keuangan_202401_3155|326325|arsip rekap periode
BCH-0000748,gambar_keuangan_202409_5717.json,251564,2024-11-17,nas-lokal-03,gambar_keuangan_202409_5717|251564|total final data
BCH-0000612,invoice_operasional_202501_3226.xlsx,378661,2024-04-19,cloud-storage-azure,invoice_operasional_202501_3226|378661|final total revisi
BCH-0000831,gambar_sdm_202408_2489.png,1532742,2024-11-10,nas-lokal-04,gambar_sdm_202408_2489|1532742|periode arsip approved
BCH-0000329,laporan_operasional_202404_6782.xlsx,607364,2024-02-23,nas-lokal-04,laporan_operasional_202404_6782|607364|revisi periode final
BCH-0000815,laporan_sdm_202405_6108.png,412366,2024-05-21,server-arsip-semarang,laporan_sdm_202405_6108|412366|revisi pending data
BCH-0000353,kontrak_operasional_202402_7917.txt,1792896,2024-03-14,cloud-storage-azure,kontrak_operasional_202402_7917|1792896|pending final revisi
BCH-0000759,dataset_keuangan_202505_1900.xlsx,259305,2024-02-07,nas-lokal-04,dataset_keuangan_202505_1900|259305|arsip draft periode
BCH-0000772,invoice_audit_202510_2175.xls,192550,2024-01-31,server-arsip-makassar,invoice_audit_202510_2175|192550|draft total final
BCH-0000363,memo_sdm_202411_7138.xml,29939,2024-12-28,nas-lokal-03,memo_sdm_202411_7138|29939|final approved rekap
DUP-0000005,laporan_teknologi_202301_5436.zip,286010,2023-02-17,server-arsip-surabaya,laporan|teknologi|286010|file periode draft rekap
BCH-0000897,memo_pemasaran_202402_4839.xls,323913778,2024-02-29,server-arsip-medan,memo_pemasaran_202402_4839|323913778|revisi periode total
BCH-0000280,surat_riset_202503_5818.jpg,20871000,2024-12-25,portal-upload-mobile,surat_riset_202503_5818|20871000|total arsip final
BCH-0000773,surat_sdm_202511_3689.txt,1066474,2024-09-15,server-arsip-semarang,surat_sdm_202511_3689|1066474|final approved arsip
BCH-0000655,gambar_manajemen_202509_2092.doc,11331227,2024-08-14,ftp-cabang,gambar_manajemen_202509_2092|11331227|final rekap approved
BCH-0000278,presentasi_keuangan_202504_6472.csv,239697,2024-03-10,server-arsip-semarang,presentasi_keuangan_202504_6472|239697|rekap data periode
DUP-0000095,laporan_sdm_202211_2844.pdf,535897,2024-04-26,ftp-pusat,laporan|sdm|535897|file pending approved arsip total
BCH-0000508,memo_audit_202411_6048.xls,293416342,2024-04-25,nas-lokal-04,memo_audit_202411_6048|293416342|final data total
DUP-0000037,dataset_logistik_202404_6113.png,29778,2022-01-29,nas-lokal-01,dataset|logistik|29778|revisi rekap data file arsip
BCH-0000248,memo_audit_202502_3536.docx,100275,2024-05-11,nas-lokal-03,memo_audit_202502_3536|100275|data draft pending
BCH-0000256,log_manajemen_202408_4929.png,13053202,2024-09-27,cloud-storage-azure,log_manajemen_202408_4929|13053202|revisi arsip final
BCH-0000068,kontrak_hukum_202509_0006.xml,318669,2024-04-06,server-arsip-semarang,kontrak_hukum_202509_0006|318669|revisi final rekap
BCH-0000793,memo_audit_202405_9373.xls,292800,2024-02-08,nas-lokal-04,memo_audit_202405_9373|292800|data total periode
BCH-0000687,gambar_keuangan_202405_7374.xml,14902632,2024-02-18,server-arsip-semarang,gambar_keuangan_202405_7374|14902632|data periode revisi
BCH-0000227,dataset_riset_202411_1038.rar,43794358,2024-07-06,nas-lokal-04,dataset_riset_202411_1038|43794358|data total rekap
BCH-0000112,log_hukum_202504_2540.rar,3530808,2024-12-17,server-arsip-makassar,log_hukum_202504_2540|3530808|draft arsip final
BCH-0000117,surat_logistik_202401_9573.doc,431774,2024-01-02,nas-lokal-04,surat_logistik_202401_9573|431774|rekap approved pending
BCH-0000867,invoice_teknologi_202406_1153.xml,392511,2024-01-03,nas-lokal-04,invoice_teknologi_202406_1153|392511|periode draft revisi
BCH-0000895,presentasi_pemasaran_202503_2212.zip,89291,2024-01-02,portal-upload-mobile,presentasi_pemasaran_202503_2212|89291|revisi arsip rekap
BCH-0000780,memo_logistik_202405_4575.png,601630,2024-10-08,nas-lokal-04,memo_logistik_202405_4575|601630|final rekap periode
BCH-0000462,surat_riset_202405_3039.xls,25604175,2024-10-14,portal-upload-mobile,surat_riset_202405_3039|25604175|total approved draft
BCH-0000411,presentasi_operasional_202510_6563.json,169389309,2024-11-11,server-arsip-medan,presentasi_operasional_202510_6563|169389309|pending draft total
BCH-0000292,laporan_hukum_202411_4477.txt,415830,2024-10-28,portal-upload-mobile,laporan_hukum_202411_4477|415830|total arsip periode
BCH-0000814,gambar_operasional_202510_4983.png,1768927,2024-08-21,server-arsip-medan,gambar_operasional_202510_4983|1768927|rekap data draft
DUP-0000028,log_pemasaran_202309_2025.docx,5934066,2024-07-20,nas-lokal-01,log|pemasaran|5934066|file data final approved draft
DUP-0000075,backup_operasional_202311_1235.json,158318337,2023-03-15,cloud-storage-gcp,backup|operasional|158318337|rekap final dokumen approved
BCH-0000707,laporan_teknologi_202502_6362.jpeg,707437,2024-08-14,cloud-storage-azure,laporan_teknologi_202502_6362|707437|final revisi periode
BCH-0000236,backup_teknologi_202407_6465.pdf,495726,2024-10-18,nas-lokal-03,backup_teknologi_202407_6465|495726|periode rekap final
BCH-0000767,laporan_manajemen_202511_8401.pdf,475954,2024-06-15,server-arsip-medan,laporan_manajemen_202511_8401|475954|pending final data
BCH-0000079,presentasi_sdm_202404_7015.png,35443649,2024-05-23,ftp-cabang,presentasi_sdm_202404_7015|35443649|revisi pending data
BCH-0000302,log_manajemen_202503_0830.doc,171996951,2024-11-02,nas-lokal-03,log_manajemen_202503_0830|171996951|data periode revisi
BCH-0000566,invoice_pemasaran_202402_0476.csv,42436355,2024-11-05,server-arsip-makassar,invoice_pemasaran_202402_0476|42436355|data revisi pending
BCH-0000753,dataset_logistik_202501_7782.csv,4915613,2024-03-20,nas-lokal-03,dataset_logistik_202501_7782|4915613|data pending revisi
BCH-0000551,kontrak_hukum_202407_4144.xml,459110,2024-01-20,ftp-cabang,kontrak_hukum_202407_4144|459110|arsip data final
BCH-0000324,backup_hukum_202504_4632.doc,297966,2024-08-24,cloud-storage-azure,backup_hukum_202504_4632|297966|rekap pending periode
BCH-0000318,laporan_hukum_202503_5789.jpeg,3624117,2024-11-06,server-arsip-semarang,laporan_hukum_202503_5789|3624117|periode approved draft
BCH-0000208,gambar_teknologi_202502_0724.json,336393466,2024-01-31,server-arsip-medan,gambar_teknologi_202502_0724|336393466|pending revisi approved
BCH-0000050,dataset_riset_202506_9702.xml,3665267,2024-05-12,server-arsip-makassar,dataset_riset_202506_9702|3665267|revisi draft periode
BCH-0000039,kontrak_sdm_202503_6806.rar,451399,2024-04-04,ftp-cabang,kontrak_sdm_202503_6806|451399|approved total arsip
BCH-0000738,kontrak_logistik_202411_8076.zip,1271880,2024-02-01,server-arsip-makassar,kontrak_logistik_202411_8076|1271880|total final draft
BCH-0000323,kontrak_teknologi_202507_6355.doc,160190589,2024-08-11,server-arsip-makassar,kontrak_teknologi_202507_6355|160190589|pending draft data
BCH-0000155,dataset_hukum_202502_5762.zip,30006,2024-05-14,server-arsip-semarang,dataset_hukum_202502_5762|30006|final data pending
BCH-0000665,log_manajemen_202407_0631.json,240330279,2024-10-14,server-arsip-medan,log_manajemen_202407_0631|240330279|revisi pending draft
BCH-0000734,surat_riset_202403_4855.pdf,2334342,2024-11-13,cloud-storage-azure,surat_riset_202403_4855|2334342|revisi final periode
BCH-0000359,dataset_pemasaran_202505_3909.docx,283277,2024-10-07,server-arsip-makassar,dataset_pemasaran_202505_3909|283277|revisi final arsip
BCH-0000695,memo_pemasaran_202510_3291.docx,3147520,2024-01-20,nas-lokal-04,memo_pemasaran_202510_3291|3147520|periode data draft
BCH-0000109,kontrak_pemasaran_202412_2175.pdf,570668,2024-06-24,ftp-cabang,kontrak_pemasaran_202412_2175|570668|approved draft revisi
BCH-0000190,backup_manajemen_202412_7132.zip,922005,2024-12-31,cloud-storage-azure,backup_manajemen_202412_7132|922005|approved total rekap
BCH-0000496,log_riset_202407_5635.txt,398557,2024-09-11,portal-upload-mobile,log_riset_202407_5635|398557|arsip revisi data
BCH-0000657,backup_riset_202404_7841.docx,5018744,2024-09-18,nas-lokal-04,backup_riset_202404_7841|5018744|periode rekap approved
BCH-0000096,dataset_audit_202512_0936.rar,319199,2024-02-14,server-arsip-makassar,dataset_audit_202512_0936|319199|approved periode data
BCH-0000461,dataset_pemasaran_202408_6432.doc,291780,2024-10-18,cloud-storage-azure,dataset_pemasaran_202408_6432|291780|rekap revisi final
BCH-0000492,gambar_sdm_202511_5100.txt,405448630,2024-09-07,server-arsip-makassar,gambar_sdm_202511_5100|405448630|pending draft approved
BCH-0000821,log_operasional_202412_7936.pdf,28526282,2024-06-16,server-arsip-semarang,log_operasional_202412_7936|28526282|periode arsip total
BCH-0000883,memo_pemasaran_202407_2167.doc,365114,2024-05-15,server-arsip-medan,memo_pemasaran_202407_2167|365114|approved data total
BCH-0000563,dataset_riset_202503_7304.txt,2991703,2024-06-02,ftp-cabang,dataset_riset_202503_7304|2991703|arsip total rekap
BCH-0000808,invoice_audit_202503_9494.jpeg,886833,2024-08-14,ftp-cabang,invoice_audit_202503_9494|886833|pending arsip total
DUP-0000045,dataset_riset_202307_0004.csv,247189,2022-03-12,cloud-storage-gcp,dataset|riset|247189|rekap arsip periode final file
BCH-0000255,kontrak_audit_202505_0452.pdf,142860,2024-07-05,cloud-storage-azure,kontrak_audit_202505_0452|142860|periode approved revisi
DUP-0000052,surat_sdm_202210_9046.csv,19442696,2023-03-19,portal-upload-web,surat|sdm|19442696|final periode dokumen approved
BCH-0000892,invoice_logistik_202507_6926.doc,4130700,2024-03-30,nas-lokal-03,invoice_logistik_202507_6926|4130700|final data pending
BCH-0000388,gambar_keuangan_202403_1065.png,161729767,2024-05-27,nas-lokal-03,gambar_keuangan_202403_1065|161729767|data draft rekap
DUP-0000061,laporan_pemasaran_202201_2044.csv,3473538,2024-07-08,cloud-storage-gcp,laporan|pemasaran|3473538|file rekap pending draft revisi
BCH-0000873,presentasi_teknologi_202511_1123.xml,1864163,2024-01-03,cloud-storage-azure,presentasi_teknologi_202511_1123|1864163|approved arsip rekap
BCH-0000319,backup_logistik_202505_1028.xls,5382279,2024-06-28,nas-lokal-04,backup_logistik_202505_1028|5382279|final arsip revisi
BCH-0000818,surat_pemasaran_202508_3710.zip,222907363,2024-10-13,server-arsip-semarang,surat_pemasaran_202508_3710|222907363|revisi total draft
BCH-0000677,invoice_sdm_202409_5342.xls,387456,2024-01-22,server-arsip-semarang,invoice_sdm_202409_5342|387456|pending data total
BCH-0000415,log_riset_202511_1079.doc,2823802,2024-02-15,nas-lokal-04,log_riset_202511_1079|2823802|periode total final
BCH-0000389,presentasi_teknologi_202410_8992.docx,4567352,2024-05-11,cloud-storage-azure,presentasi_teknologi_202410_8992|4567352|draft final pending
BCH-0000886,laporan_hukum_202502_1903.csv,1951669,2024-11-04,portal-upload-mobile,laporan_hukum_202502_1903|1951669|total arsip revisi
BCH-0000578,presentasi_keuangan_202506_5111.jpeg,2411383,2024-12-21,server-arsip-semarang,presentasi_keuangan_202506_5111|2411383|final arsip revisi
BCH-0000082,memo_pemasaran_202503_7293.zip,34592,2024-08-07,server-arsip-semarang,memo_pemasaran_202503_7293|34592|pending revisi data
BCH-0000500,presentasi_operasional_202511_2274.docx,3234784,2024-07-07,server-arsip-semarang,presentasi_operasional_202511_2274|3234784|periode arsip data
BCH-0000626,dataset_pemasaran_202502_5906.jpg,9245144,2024-05-14,cloud-storage-azure,dataset_pemasaran_202502_5906|9245144|draft revisi periode
BCH-0000013,presentasi_operasional_202508_9383.xlsx,30679493,2024-04-04,portal-upload-mobile,presentasi_operasional_202508_9383|30679493|data pending periode
BCH-0000188,log_hukum_202508_1694.xls,1302859,2024-12-22,server-arsip-makassar,log_hukum_202508_1694|1302859|arsip approved draft
BCH-0000362,dataset_teknologi_202406_2410.xlsx,455587,2024-11-02,server-arsip-makassar,dataset_teknologi_202406_2410|455587|arsip draft revisi
BCH-0000328,presentasi_sdm_202502_9400.doc,41814484,2024-12-31,cloud-storage-azure,presentasi_sdm_202502_9400|41814484|draft pending final
BCH-0000570,surat_riset_202506_2105.png,4655629,2024-01-16,server-arsip-makassar,surat_riset_202506_2105|4655629|total final revisi
BCH-0000425,memo_audit_202405_5515.xls,1457897,2024-04-20,server-arsip-medan,memo_audit_202405_5515|1457897|data rekap total
BCH-0000145,gambar_operasional_202411_4299.docx,460216090,2024-01-12,cloud-storage-azure,gambar_operasional_202411_4299|460216090|approved revisi total
BCH-0000459,presentasi_audit_202511_6075.xml,21900365,2024-12-10,server-arsip-makassar,presentasi_audit_202511_6075|21900365|data draft arsip
BCH-0000474,surat_manajemen_202512_7488.rar,2508346,2024-09-10,nas-lokal-04,surat_manajemen_202512_7488|2508346|pending arsip final
BCH-0000045,invoice_manajemen_202501_3572.docx,185520,2024-09-15,server-arsip-medan,invoice_manajemen_202501_3572|185520|pending final data
BCH-0000127,kontrak_keuangan_202505_1883.txt,288363,2024-07-05,nas-lokal-03,kontrak_keuangan_202505_1883|288363|approved revisi draft
BCH-0000826,log_teknologi_202412_0064.doc,2036167,2024-09-10,ftp-cabang,log_teknologi_202412_0064|2036167|approved total pending
BCH-0000743,log_logistik_202507_2079.jpg,4332836,2024-09-21,nas-lokal-03,log_logistik_202507_2079|4332836|data revisi arsip
BCH-0000041,kontrak_operasional_202504_8219.png,244816,2024-05-09,nas-lokal-03,kontrak_operasional_202504_8219|244816|periode pending final
DUP-0000020,invoice_audit_202311_8343.zip,276660,2024-02-06,backup-eksternal,invoice|audit|276660|pending periode draft dokumen file
DUP-0000051,invoice_teknologi_202204_8329.png,15857887,2024-03-31,nas-lokal-01,invoice|teknologi|15857887|dokumen data rekap periode approved
BCH-0000545,backup_riset_202503_4692.xlsx,348749,2024-10-12,server-arsip-semarang,backup_riset_202503_4692|348749|revisi total data
BCH-0000809,laporan_riset_202402_0644.jpg,110883,2024-10-27,nas-lokal-04,laporan_riset_202402_0644|110883|revisi rekap approved
BCH-0000562,dataset_riset_202408_0302.json,1607558,2024-11-14,ftp-cabang,dataset_riset_202408_0302|1607558|revisi approved total
BCH-0000138,laporan_sdm_202505_2841.txt,9740080,2024-02-21,server-arsip-semarang,laporan_sdm_202505_2841|9740080|approved final revisi
BCH-0000451,surat_riset_202401_9730.doc,5990835,2024-02-05,server-arsip-medan,surat_riset_202401_9730|5990835|revisi total draft
BCH-0000617,gambar_manajemen_202411_8995.zip,340714,2024-08-24,cloud-storage-azure,gambar_manajemen_202411_8995|340714|draft periode approved
BCH-0000719,log_pemasaran_202408_2695.png,48086495,2024-09-11,server-arsip-medan,log_pemasaran_202408_2695|48086495|approved final pending
BCH-0000742,surat_sdm_202503_2235.jpeg,2846605,2024-02-29,server-arsip-makassar,surat_sdm_202503_2235|2846605|rekap draft pending
DUP-0000043,gambar_keuangan_202312_2690.pdf,355721,2024-10-03,nas-lokal-02,gambar|keuangan|355721|final approved pending
BCH-0000558,presentasi_manajemen_202508_9011.json,1014063,2024-08-03,ftp-cabang,presentasi_manajemen_202508_9011|1014063|final arsip data
BCH-0000522,invoice_riset_202409_5663.docx,935738,2024-08-07,cloud-storage-azure,invoice_riset_202409_5663|935738|pending approved revisi
BCH-0000824,backup_keuangan_202402_8956.zip,45887728,2024-09-13,server-arsip-medan,backup_keuangan_202402_8956|45887728|data pending draft
BCH-0000610,surat_operasional_202409_6325.csv,18486576,2024-11-10,cloud-storage-azure,surat_operasional_202409_6325|18486576|final approved revisi
BCH-0000401,laporan_manajemen_202412_6312.xls,4360971,2024-02-22,server-arsip-medan,laporan_manajemen_202412_6312|4360971|rekap data approved
BCH-0000339,gambar_operasional_202409_3458.txt,29423251,2024-12-02,cloud-storage-azure,gambar_operasional_202409_3458|29423251|periode revisi rekap
BCH-0000123,memo_logistik_202408_2006.jpg,3778138,2024-02-19,portal-upload-mobile,memo_logistik_202408_2006|3778138|data pending revisi
BCH-0000396,backup_teknologi_202501_5983.doc,2514730,2024-07-26,server-arsip-medan,backup_teknologi_202501_5983|2514730|periode draft final
BCH-0000322,gambar_pemasaran_202505_9775.csv,2633561,2024-01-09,nas-lokal-03,gambar_pemasaran_202505_9775|2633561|periode approved final
BCH-0000564,invoice_sdm_202402_4883.csv,1256942,2024-12-14,nas-lokal-03,invoice_sdm_202402_4883|1256942|final draft rekap
BCH-0000800,gambar_sdm_202408_7095.jpg,32378,2024-12-26,server-arsip-medan,gambar_sdm_202408_7095|32378|revisi draft approved
DUP-0000003,kontrak_hukum_202310_6513.png,22785378,2022-06-14,nas-lokal-01,kontrak|hukum|22785378|arsip approved draft pending rekap
BCH-0000371,presentasi_audit_202505_8739.png,300789184,2024-05-31,cloud-storage-azure,presentasi_audit_202505_8739|300789184|pending arsip final
BCH-0000427,dataset_operasional_202510_8754.png,42064906,2024-03-30,ftp-cabang,dataset_operasional_202510_8754|42064906|draft final approved
DUP-0000017,surat_keuangan_202403_0591.zip,2443397,2024-01-07,cloud-storage-aws,surat|keuangan|2443397|rekap periode total final approved
BCH-0000287,gambar_manajemen_202503_3284.txt,2532081,2024-01-30,nas-lokal-04,gambar_manajemen_202503_3284|2532081|rekap revisi pending
BCH-0000717,surat_audit_202506_0513.xls,61635448,2024-05-20,server-arsip-semarang,surat_audit_202506_0513|61635448|arsip total final
BCH-0000833,dataset_teknologi_202412_1114.xls,151394,2024-05-15,portal-upload-mobile,dataset_teknologi_202412_1114|151394|rekap final arsip
BCH-0000582,kontrak_teknologi_202506_8205.xml,4960918,2024-06-05,portal-upload-mobile,kontrak_teknologi_202506_8205|4960918|total draft rekap
BCH-0000241,invoice_sdm_202509_6617.png,271895,2024-02-02,server-arsip-makassar,invoice_sdm_202509_6617|271895|pending periode arsip
BCH-0000272,gambar_keuangan_202503_0662.csv,302955305,2024-12-26,server-arsip-medan,gambar_keuangan_202503_0662|302955305|pending periode final
BCH-0000336,laporan_sdm_202411_4156.zip,11361782,2024-11-10,server-arsip-medan,laporan_sdm_202411_4156|11361782|final rekap data
BCH-0000036,laporan_operasional_202507_5258.json,2472841,2024-11-05,server-arsip-makassar,laporan_operasional_202507_5258|2472841|final approved revisi
BCH-0000540,gambar_logistik_202503_8882.pdf,3954345,2024-07-19,nas-lokal-03,gambar_logistik_202503_8882|3954345|total rekap data
DUP-0000079,presentasi_hukum_202404_4551.json,4483366,2022-10-24,nas-lokal-01,presentasi|hukum|4483366|file draft final rekap
BCH-0000334,surat_pemasaran_202502_0859.xlsx,234701,2024-04-03,portal-upload-mobile,surat_pemasaran_202502_0859|234701|total data pending
BCH-0000787,surat_sdm_202409_2077.docx,49364690,2024-06-27,ftp-cabang,surat_sdm_202409_2077|49364690|periode approved arsip
BCH-0000271,surat_sdm_202406_9499.doc,294762,2024-07-24,cloud-storage-azure,surat_sdm_202406_9499|294762|pending final revisi
BCH-0000889,kontrak_keuangan_202404_9974.txt,1597177,2024-02-19,ftp-cabang,kontrak_keuangan_202404_9974|1597177|final pending data
BCH-0000797,surat_logistik_202409_6439.xls,2230587,2024-08-11,ftp-cabang,surat_logistik_202409_6439|2230587|revisi final draft
BCH-0000423,invoice_riset_202506_8021.png,45144942,2024-09-03,server-arsip-semarang,invoice_riset_202506_8021|45144942|draft rekap data
DUP-0000047,laporan_sdm_202403_8771.json,97222,2023-08-08,server-arsip-surabaya,laporan|sdm|97222|file data periode
BCH-0000803,gambar_pemasaran_202505_2974.csv,20020632,2024-12-11,server-arsip-semarang,gambar_pemasaran_202505_2974|20020632|revisi pending arsip
BCH-0000689,dataset_operasional_202503_3961.jpg,48644219,2024-03-06,server-arsip-makassar,dataset_operasional_202503_3961|48644219|pending periode rekap
BCH-0000854,memo_riset_202506_7942.zip,1173820,2024-12-30,server-arsip-semarang,memo_riset_202506_7942|1173820|data approved final
BCH-0000205,laporan_pemasaran_202507_0197.xls,222317,2024-06-08,cloud-storage-azure,laporan_pemasaran_202507_0197|222317|revisi total draft
BCH-0000845,dataset_keuangan_202401_1953.json,3982062,2024-07-13,nas-lokal-04,dataset_keuangan_202401_1953|3982062|rekap periode final
